member_id,product_id,rating,persona_major,neighbor_major,constraint_major,item_major,item_sub,item_name,context,is_bridge
U002,572,1,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,육류/해산물/계란,해산물,"바이오션 바지락 30/40 (냉동), 1개, 400g","바이오션 바지락 30/40 (냉동), 1개, 400g",0
U002,232,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,떡류,"아리울떡공방 담백한 콩쑥개떡 (냉동), 350g, 1개, 1개입","아리울떡공방 담백한 콩쑥개떡 (냉동), 350g, 1개, 1개입",0
U002,111,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"종가 시원하고 맛있는 열무김치, 290g, 1개","종가 시원하고 맛있는 열무김치, 290g, 1개",1
U002,664,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,치즈,"그랑도르 샐러드 큐브 치즈, 100g, 1개, 1개입","그랑도르 샐러드 큐브 치즈, 100g, 1개, 1개입",0
U002,506,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과채류,"수입산 아스파라거스, 100g, 1개","수입산 아스파라거스, 100g, 1개",0
U002,243,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"아이배냇 꼬마 한끼 영양밥, 혼합맛(쇠고기/시금치), 150g, 2개","아이배냇 꼬마 한끼 영양밥, 혼합맛(쇠고기/시금치), 150g, 2개",0
U002,114,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"곰곰 오이소박이, 500g, 1개","곰곰 오이소박이, 500g, 1개",0
U002,359,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,떡류,"생크림폭탄 손수건케이크 (크림) [랑주], 1개, 130g","생크림폭탄 손수건케이크 (크림) [랑주], 1개, 130g",0
U002,16,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,우유,"믈레코비타 3.5% 멸균우유, 250ml, 12개","믈레코비타 3.5% 멸균우유, 250ml, 12개",1
U002,100,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,면류,"고소한 들기름 막국수, 167g, 1개","고소한 들기름 막국수, 167g, 1개",0
U002,304,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,양념/소스/조미료,식용유/기름,"사조 해표 콩기름 식용유, 500ml, 1개","사조 해표 콩기름 식용유, 500ml, 1개",0
U002,81,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"찹쌀한 누룽지, 284g, 1개","찹쌀한 누룽지, 284g, 1개",1
U002,501,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,채소/기타,"수입고사리1kg/데침고사리/삶은고사리/데친중국산/식당/급식, 1kg, 1개","수입고사리1kg/데침고사리/삶은고사리/데친중국산/식당/급식, 1kg, 1개",0
U002,85,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"오뚜기3분 카레 순한맛, 200g, 1개","오뚜기3분 카레 순한맛, 200g, 1개",0
U002,266,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"오뚜기 하이라이스 분말, 100g, 1개","오뚜기 하이라이스 분말, 100g, 1개",0
U002,286,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"달곰베이킹 비트가루(국내산), 1개, 20g, 1개입","달곰베이킹 비트가루(국내산), 1개, 20g, 1개입",0
U002,97,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,면류,"오뚜기 생콩칼국수면 2인, 350g, 1개","오뚜기 생콩칼국수면 2인, 350g, 1개",0
U002,688,1,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"청은에프엔비 건조 코코넛 분말, 400g, 1개","청은에프엔비 건조 코코넛 분말, 400g, 1개",0
U002,624,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,곡류/두류,"마수르달 레드 렌즈콩 렌틸콩 800g halal food daal Red split lentils 800g, 1개","마수르달 레드 렌즈콩 렌틸콩 800g halal food daal Red split lentils 800g, 1개",0
U002,105,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"종가 맛김치 미니컵, 130g, 1개","종가 맛김치 미니컵, 130g, 1개",1
U002,45,2,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,견과류/건과일/잼/꿀,"곰곰 달달 맛고구마, 100g, 1개","곰곰 달달 맛고구마, 100g, 1개",0
U002,113,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"천년의반찬 고들빼기무침, 300g, 1개","천년의반찬 고들빼기무침, 300g, 1개",0
U002,444,2,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,육류/해산물/계란,돼지고기,"[당일출고]한돈 등뼈1kg(등뼈찜/감자탕 만능돼지고기), 1개, 1kg","[당일출고]한돈 등뼈1kg(등뼈찜/감자탕 만능돼지고기), 1개, 1kg",0
U002,584,1,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,육류/해산물/계란,해산물,"해표 멸치디포리 다시팩, 90g, 1개","해표 멸치디포리 다시팩, 90g, 1개",0
U002,687,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,양념/소스/조미료,식용유/기름,"오넛티 땅콩버터 크런치 100%, 80g, 1개","오넛티 땅콩버터 크런치 100%, 80g, 1개",0
U002,118,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"강화도 풍물시장 강화은창젓갈 순한맛 조개젓, 250g, 1개","강화도 풍물시장 강화은창젓갈 순한맛 조개젓, 250g, 1개",0
U002,491,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과채류,"국내산 오이맛 고추, 80g, 1개","국내산 오이맛 고추, 80g, 1개",0
U002,642,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,곡류/두류,"바른곡물 호라산밀 카무트 튀르키예산, 1kg, 1개","바른곡물 호라산밀 카무트 튀르키예산, 1kg, 1개",0
U002,502,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,잎채소,"의령농산 건강채소 국내산 간편손질야채 아욱 100g), 1개, 아욱 (100g)","의령농산 건강채소 국내산 간편손질야채 아욱 100g), 1개, 아욱 (100g)",0
U002,283,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"소다 베이킹소다 150g 베이킹식소다, 1개","소다 베이킹소다 150g 베이킹식소다, 1개",0
U002,257,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,면류,"디벨라 리카토니 파스타, 500g, 1개","디벨라 리카토니 파스타, 500g, 1개",0
U002,511,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,잎채소,"국내산 한끼 적상추, 80g, 1개","국내산 한끼 적상추, 80g, 1개",0
U002,401,1,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과일,"감숙왕 파인애플, 1개, 1.1kg","감숙왕 파인애플, 1개, 1.1kg",0
U002,84,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"오뚜기3분 쇠고기짜장, 1개, 200g","오뚜기3분 쇠고기짜장, 1개, 200g",0
U002,285,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"브레드가든 데코 앤 코팅용 화이트 초콜렛 컴파운드 코인, 1개, 300g","브레드가든 데코 앤 코팅용 화이트 초콜렛 컴파운드 코인, 1개, 300g",0
U002,116,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"천년의젓갈 명란젓, 150g, 1개","천년의젓갈 명란젓, 150g, 1개",0
U002,161,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"풀무원 정통 순두부찌개 킷 2인분, 602g, 1개","풀무원 정통 순두부찌개 킷 2인분, 602g, 1개",1
U002,131,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,기타가공식,"반찬단지 깻잎무침, 120g, 1개","반찬단지 깻잎무침, 120g, 1개",0
U002,39,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,견과류/건과일/잼/꿀,"[안주킹] 건파인애플, 100g, 1개, 1개","[안주킹] 건파인애플, 100g, 1개, 1개",0
U002,608,1,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,육류/해산물/계란,해산물,"새우몰 지방적고 담백한 명태곤이 330g 알탕재료, 1개","새우몰 지방적고 담백한 명태곤이 330g 알탕재료, 1개",0
U002,627,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,곡류/두류,"두보식품 꼭곡 국내산 늘보리쌀, 1kg, 1개","두보식품 꼭곡 국내산 늘보리쌀, 1kg, 1개",0
U002,276,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"[브레드가든] 건강함이 가득한 통밀식빵믹스, 364g, 1개","[브레드가든] 건강함이 가득한 통밀식빵믹스, 364g, 1개",0
U002,115,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"천년의젓갈 갈치속젓, 200g, 1개","천년의젓갈 갈치속젓, 200g, 1개",0
U002,160,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"비비고 소고기 미역국, 500g, 1개","비비고 소고기 미역국, 500g, 1개",0
U002,119,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"한끼애 오징어젓갈, 1개, 100g","한끼애 오징어젓갈, 1개, 100g",0
U002,158,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김,"이반장 재래도시락 광천김, 4g, 16개","이반장 재래도시락 광천김, 4g, 16개",1
U002,253,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,면류,"앙카라 마카로니, 500g, 1개","앙카라 마카로니, 500g, 1개",0
U002,135,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,기타가공식,"정성식품 아몬드멸치볶음, 90g, 1개","정성식품 아몬드멸치볶음, 90g, 1개",0
U002,96,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,면류,"오뚜기 스파게티, 600g, 1개","오뚜기 스파게티, 600g, 1개",0
U002,362,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,떡류,"대림선 한입쏙 쌀 떡볶이떡, 300g, 1개","대림선 한입쏙 쌀 떡볶이떡, 300g, 1개",1
U002,228,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,떡류,"쿡탁 조랑떡, 1kg, 1개입, 1개","쿡탁 조랑떡, 1kg, 1개입, 1개",0
U002,385,2,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과일,"[지지팜] 영동곶감 반건시 대봉곶감 가정용 실속형 겨울간식, 1개, 반건시 400g(10과 내외)","[지지팜] 영동곶감 반건시 대봉곶감 가정용 실속형 겨울간식, 1개, 반건시 400g(10과 내외)",0
U002,249,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,면류,"콩국수 1kg 콩국수용면, 1개","콩국수 1kg 콩국수용면, 1개",0
U002,612,1,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,육류/해산물/계란,해산물,"가격이 싼 건해삼 2마리 마리당 1000원대 요리용 별도판매 큰건해삼 한국 즉석조리가능 반건조해삼 한국건해삼가루 선택가능, 2개, 싼건해삼","가격이 싼 건해삼 2마리 마리당 1000원대 요리용 별도판매 큰건해삼 한국 즉석조리가능 반건조해삼 한국건해삼가루 선택가능, 2개, 싼건해삼",0
U002,281,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"큐원 홈메이드 팬케익 믹스, 100g, 2개","큐원 홈메이드 팬케익 믹스, 100g, 2개",0
U002,356,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"바바 올곧 유부우엉 비건김밥 (냉동), 230g, 2개","바바 올곧 유부우엉 비건김밥 (냉동), 230g, 2개",1
U002,7,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,생수/탄산수,"탐사 아쿠아 스파클링 플레인 무라벨, 6개, 500ml","탐사 아쿠아 스파클링 플레인 무라벨, 6개, 500ml",0
U002,94,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,면류,"청정원 직화짬뽕 분말, 1개","청정원 직화짬뽕 분말, 1개",0
U002,327,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,양념/소스/조미료,장류,"곰곰 맛있는 청국장, 200g, 1개","곰곰 맛있는 청국장, 200g, 1개",0
U002,634,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,곡류/두류,"힘찬농부오달봉 25년산 햇 수입 녹두 통녹두, 1개, 500g","힘찬농부오달봉 25년산 햇 수입 녹두 통녹두, 1개, 500g",0
U002,15,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,우유,"편안하게 소화되는 신선한 1A 우유, 900ml, 1개","편안하게 소화되는 신선한 1A 우유, 900ml, 1개",1
U002,132,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,기타가공식,"곰곰 소고기 장조림, 125g, 1개","곰곰 소고기 장조림, 125g, 1개",0
U002,323,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,양념/소스/조미료,장류,"움트리 실장님 회초장, 100g, 1개","움트리 실장님 회초장, 100g, 1개",0
U002,619,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,쌀류,"씨익 소반미반 찰흑미, 500g, 1개","씨익 소반미반 찰흑미, 500g, 1개",0
U002,391,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과일,"대추방울토마토, 500g, 1개","대추방울토마토, 500g, 1개",0
U002,117,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"천년의젓갈 창난젓, 200g, 1개","천년의젓갈 창난젓, 200g, 1개",0
U002,68,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,냉동과일,"망고과육 (냉동), 1개, 500g","망고과육 (냉동), 1개, 500g",0
U002,639,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,곡류/두류,"착한습관 햄프씨드, 230g, 1개","착한습관 햄프씨드, 230g, 1개",0
U002,625,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,곡류/두류,"블랙차나 800g black chana daal 800g, 1개","블랙차나 800g black chana daal 800g, 1개",0
U002,78,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,요거트,"곰곰 말차 파우더, 500g, 1개입, 1개","곰곰 말차 파우더, 500g, 1개입, 1개",0
U002,265,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"푸드올마켓_ S&B 골든카레 중간매운맛 220g, 1개","푸드올마켓_ S&B 골든카레 중간매운맛 220g, 1개",0
U002,509,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,잎채소,"야채이야기 국내산 싱싱한 쑥갓 1kg, 1박스","야채이야기 국내산 싱싱한 쑥갓 1kg, 1박스",0
U002,635,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,곡류/두류,"더담은 캐나다산 귀리쌀, 1kg, 1개","더담은 캐나다산 귀리쌀, 1kg, 1개",0
U002,351,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,양념/소스/조미료,당류/액,"백설 조청 쌀엿, 1.2kg, 1개","백설 조청 쌀엿, 1.2kg, 1개",0
U002,54,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,양념/소스/조미료,드레싱,"풀무원 오리엔탈 드레싱, 115g, 1개","풀무원 오리엔탈 드레싱, 115g, 1개",0
U002,337,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,양념/소스/조미료,소스,"원티드 매운맛 살사소스 260g / 나쵸소스 / 매운맛소스 / 핫소스, 1개","원티드 매운맛 살사소스 260g / 나쵸소스 / 매운맛소스 / 핫소스, 1개",0
U002,459,2,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,육류/해산물/계란,닭/오리/기타,"바오바오 수제 캠핑 숙성 프리미엄 양꼬치 구이용 250g 10꼬치 (시즈닝 3종 증정), 1개","바오바오 수제 캠핑 숙성 프리미엄 양꼬치 구이용 250g 10꼬치 (시즈닝 3종 증정), 1개",0
U002,267,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"곰곰 중력다목적용 밀가루, 1kg, 1개","곰곰 중력다목적용 밀가루, 1kg, 1개",0
U002,130,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,기타가공식,"천년의반찬 무말랭이무침, 300g, 1개","천년의반찬 무말랭이무침, 300g, 1개",0
U002,95,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,면류,"곰곰 탱글한 우동사리면, 200g, 1개","곰곰 탱글한 우동사리면, 200g, 1개",0
U002,107,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"[입점특가] 100% 국산 전라도 배추 겉절이, 1kg, 1개","[입점특가] 100% 국산 전라도 배추 겉절이, 1kg, 1개",0
U002,499,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,잎채소,"국내산 시금치, 100g, 1개","국내산 시금치, 100g, 1개",0
U002,274,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"초야식품 담울 날콩가루 1kg, 1개","초야식품 담울 날콩가루 1kg, 1개",0
U002,89,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"청정원 우리쌀 양송이 크림수프, 60g, 1개","청정원 우리쌀 양송이 크림수프, 60g, 1개",1
U003,374,2,양념/소스/조미료,가공/편의식/스낵,육류/해산물/계란,육류/해산물/계란,두부/유부,"대상 청정원 찌개두부, 300g, 1개","대상 청정원 찌개두부, 300g, 1개",1
U003,242,4,양념/소스/조미료,가공/편의식/스낵,육류/해산물/계란,양념/소스/조미료,당류/액,"매일 소프트연유500G 빙수재료 커피 돌체라떼 베이커리(아이스박스무료), 1개, 500g","매일 소프트연유500G 빙수재료 커피 돌체라떼 베이커리(아이스박스무료), 1개, 500g",0
